StateAB,County,Population,EQ_Loss,EQ_pca,EQ_risk,Fire_Loss,Fire_pca,Fire_risk,Flood_Loss,Flood_pca,Flood_risk,Hurricane_Loss,Hurricane_pca,Hurricane_risk,Mud_Loss,Mud_pca,Mud_risk,Other_Loss,Other_pca,Other_risk,Storm_Loss,Storm_pca,Storm_risk,Tornado_Loss,Tornado_pca,Tornado_risk
AL,Jefferson,658466,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,34079496.98,51.75589473,2,0,0,1
IA,Worth,7598,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,428041.38,56.33605949,2,0,0,1
WI,Iowa,23687,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1332638.98,56.26035294,2,0,0,1
MS,Forrest,74934,0,0,1,0,0,1,372176.58,4.966725118,2,537739.64,7.176176902,2,0,0,1,0,0,1,3930591.68,52.45404863,2,0,0,1
AL,St. Clair,83593,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4410164.54,52.75758185,2,0,0,1
IA,Monroe,7970,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,428540.61,53.76921079,2,0,0,1
WA,Mason,60699,0,0,1,0,0,1,570149.32,9.393059523,2,0,0,1,0,0,1,0,0,1,3268020.43,53.8397738,2,0,0,1
WA,Grays Harbor,72797,0,0,1,0,0,1,1096076.64,15.05661827,2,0,0,1,0,0,1,0,0,1,3923875.96,53.90161628,2,0,0,1
IA,Greene,9336,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,503251.86,53.90444087,2,0,0,1
TX,Blanco,10497,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,570131.1,54.31371821,2,0,0,1
IA,Marion,33309,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1813376.93,54.44104987,2,0,0,1
TN,Gibson,49683,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2717987.4,54.70658777,2,0,0,1
GA,Lamar,18317,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1030800.21,56.27560245,2,0,0,1
MO,Ripley,14100,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,775571.6,55.00507801,2,0,0,1
KY,Green,11258,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,623486.08,55.38160242,2,0,0,1
MT,Fergus,11586,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,642355.28,55.44236838,2,0,0,1
AR,Clay,16083,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,892412.63,55.48794566,2,0,0,1
AR,Lawrence,17415,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,968134.4,55.59198392,2,0,0,1
TN,Lewis,12161,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,676144.77,55.59943837,2,0,0,1
MS,Tunica,10778,0,0,1,0,0,1,6628354.62,614.9892949,3,0,0,1,0,0,1,0,0,1,599970.36,55.66620523,2,0,0,1
MO,Taney,51675,0,0,1,0,0,1,208323.05,4.031408805,2,0,0,1,0,0,1,0,0,1,2892826.05,55.98115239,2,0,0,1
MO,Lincoln,52566,0,0,1,0,0,1,111823.56,2.127298254,2,0,0,1,0,0,1,0,0,1,2945123.86,56.02716319,2,0,0,1
IA,Fayette,20880,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1172081.4,56.13416667,2,0,0,1
AR,Baxter,41513,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2293902.03,55.25743815,2,0,0,1
ND,Richland,16321,0,0,1,0,0,1,237738.99,14.56644752,2,0,0,1,0,0,1,0,0,1,703653.72,43.11339501,2,0,0,1
TN,Wayne,17021,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,732087.97,43.01086716,2,0,0,1
GA,Catoosa,63942,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2733721.87,42.75314926,2,0,0,1
GA,Carroll,110527,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3563490.02,32.24090059,2,0,0,1
KY,Jefferson,741096,0,0,1,0,0,1,2377251.33,3.207750858,2,0,0,1,0,0,1,0,0,1,23916194.76,32.27138557,2,0,0,1
AR,White,77076,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2489177.12,32.2950999,2,0,0,1
NJ,Cape May,97265,0,0,1,0,0,1,0,0,1,35843083.85,368.5095754,2,0,0,1,0,0,1,3170985.32,32.60150434,2,0,0,1
VT,Washington,59534,0,0,1,0,0,1,0,0,1,12335379.5,207.1989031,2,0,0,1,0,0,1,1953763.65,32.81761095,2,0,0,1
ND,Ramsey,11451,0,0,1,0,0,1,176598.78,15.42212733,2,0,0,1,0,0,1,0,0,1,376890.72,32.91334556,2,0,0,1
WI,Dodge,88759,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2936472.9,33.08366363,2,0,0,1
MO,Dallas,16777,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,562151.74,33.50728617,2,0,0,1
GA,Paulding,142324,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4787281.2,33.63649982,2,0,0,1
WV,Mercer,62264,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1994849.94,32.03857671,2,0,0,1
MO,Lewis,10211,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,343741.77,33.66386936,2,0,0,1
NY,Delaware,47980,0,0,1,0,0,1,0,0,1,3450833,71.9223218,2,0,0,1,0,0,1,1624283.69,33.8533491,2,0,0,1
MO,Linn,12761,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,432387.43,33.88350678,2,0,0,1
MA,Plymouth,494919,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,16808959.92,33.96305238,2,0,0,1
IA,Lucas,8898,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,304953.3,34.27211733,2,0,0,1
KY,Metcalfe,10099,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,346295.03,34.29003169,2,0,0,1
AL,Elmore,79303,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2719526.9,34.29286282,2,0,0,1
WV,Fayette,46039,0,0,1,0,0,1,2175753.52,47.25892222,2,0,0,1,0,0,1,0,0,1,1579270.66,34.30288799,2,0,0,1
OK,Logan,41848,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1444375.54,34.51480453,2,0,0,1
OK,Marshall,15840,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,549199.34,34.67167551,2,0,0,1
AL,Madison,334811,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,11323561.68,33.82075762,2,0,0,1
AL,Washington,17581,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,612086.69,34.81523747,2,0,0,1
KY,Madison,82916,0,0,1,0,0,1,117981.76,1.422907038,2,0,0,1,0,0,1,0,0,1,2638701.09,31.8237866,2,0,0,1
TN,Crockett,14586,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,463417.87,31.77141574,2,0,0,1
MO,Cape Girardeau,75674,0,0,1,0,0,1,236471.34,3.124869044,2,0,0,1,0,0,1,0,0,1,2230860.96,29.47988688,2,0,0,1
GA,Walker,68756,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2035566.45,29.60565551,2,0,0,1
FL,Franklin,11549,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,345600.74,29.92473288,2,0,0,1
IA,Osceola,6462,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,193744.9,29.98218818,2,0,0,1
IN,Jackson,42376,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1276017.72,30.11180196,2,0,0,1
KY,Adair,18656,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,564276.07,30.24635881,2,0,0,1
WV,Taylor,16895,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,511974.57,30.30331873,2,0,0,1
FL,Volusia,494593,0,0,1,0,0,1,0,0,1,5263880.73,10.64285328,2,0,0,1,0,0,1,15001744.89,30.33149456,2,0,0,1
IA,Van Buren,7570,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,230075.23,30.39302906,2,0,0,1
ND,Hettinger,2477,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,78788.52,31.80804199,2,0,0,1
AL,Clarke,25833,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,789095.35,30.54602059,2,0,0,1
IA,Chickasaw,12439,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,381506.05,30.67015435,2,0,0,1
RI,Newport,82888,0,0,1,0,0,1,0,0,1,282050.15,3.40278629,2,0,0,1,0,0,1,2554920.7,30.82377063,2,0,0,1
MS,Alcorn,37057,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1145101.66,30.90108913,2,0,0,1
KY,Knox,31883,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,988803.21,31.0134934,2,0,0,1
MS,Marshall,37144,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1165642.29,31.38171145,2,0,0,1
MA,Bristol,548285,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,17218427.12,31.40415499,2,0,0,1
MT,Custer,11699,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,369316.71,31.56822891,2,0,0,1
KY,Laurel,58849,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1857903.82,31.57069483,2,0,0,1
KY,Powell,12613,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,399747.73,31.69331087,2,0,0,1
KY,Rockcastle,17056,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,521628.94,30.58331027,2,0,0,1
GA,Jenkins,8340,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,290461.04,34.82746283,2,0,0,1
TN,Wilson,113993,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3977790.14,34.89503864,2,0,0,1
IA,Webster,38013,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1330124.14,34.99129614,2,0,0,1
TN,Johnson,18244,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,705529.02,38.67183841,2,0,0,1
TN,Shelby,927644,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,36380820.31,39.2185152,2,0,0,1
IA,Story,89542,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3539252.11,39.52616772,2,0,0,1
OR,Tillamook,25250,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1003331.4,39.73589703,2,0,0,1
IA,Warren,46225,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1837869.7,39.75921471,2,0,0,1
ND,McHenry,5395,0,0,1,0,0,1,1464278.59,271.4140111,2,0,0,1,0,0,1,0,0,1,217656.89,40.34418721,2,0,0,1
FL,Bradford,28520,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1155159.8,40.5034993,2,0,0,1
GA,Meriwether,21992,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,897490.72,40.80987268,2,0,0,1
OK,Johnston,10957,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,448445.93,40.92780232,2,0,0,1
NE,Saunders,20780,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,803054.12,38.64553032,2,0,0,1
MO,Iron,10630,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,436413.85,41.05492474,2,0,0,1
AL,Cherokee,25989,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1076717.77,41.42974989,2,0,0,1
ND,Nelson,3126,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,129525.9,41.43502879,2,0,0,1
TN,Bradley,98963,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4104606.83,41.47617625,2,0,0,1
AR,Conway,21273,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,889425.76,41.81007662,2,0,0,1
IL,Mercer,16434,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,691825.22,42.09718997,2,0,0,1
IA,Lyon,11581,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,489069.42,42.23032726,2,0,0,1
AR,Arkansas,19019,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,803480.75,42.24621431,2,0,0,1
AR,Lee,10424,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,443493.97,42.54546911,2,0,0,1
OK,Latimer,11154,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,476598.47,42.72892864,2,0,0,1
WI,Winnebago,166994,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6876414.04,41.17761141,2,0,0,1
TN,Benton,16489,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,636864.91,38.62362241,2,0,0,1
KY,Harrison,18846,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,726332.04,38.54038204,2,0,0,1
AL,Blount,57322,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2207792.1,38.5156153,2,0,0,1
AR,Poinsett,24583,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,864659.22,35.17305536,2,0,0,1
IA,Humboldt,9815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,345262.82,35.17705756,2,0,0,1
ND,Cass,149778,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5279475.37,35.2486705,2,0,0,1
TN,Stewart,13324,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,470264.27,35.29452642,2,0,0,1
RI,Providence,626667,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22308450.68,35.59857258,2,0,0,1
IN,Daviess,31648,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1130192.63,35.71134448,2,0,0,1
KY,Greenup,36910,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1319473.74,35.74840802,2,0,0,1
MO,St. Louis,319294,0,0,1,0,0,1,2531794.04,7.929350505,2,0,0,1,0,0,1,0,0,1,11430459.22,35.79916697,2,0,0,1
MS,Tippah,22232,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,796316.64,35.81848866,2,0,0,1
MO,Shannon,8441,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,307241.56,36.39871579,2,0,0,1
IA,Boone,26306,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,962879.45,36.60303543,2,0,0,1
MO,Scott,39191,0,0,1,0,0,1,93512.31,2.386065934,2,0,0,1,0,0,1,0,0,1,1436297.31,36.64865173,2,0,0,1
ND,Foster,3343,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,123977.58,37.0857254,2,0,0,1
IA,Crawford,17096,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,634798.09,37.13138102,2,0,0,1
MS,Clarke,16732,0,0,1,0,0,1,137020.35,8.189119651,2,292719.47,17.49458941,2,0,0,1,0,0,1,624076.01,37.29835106,2,0,0,1
WV,Lincoln,21720,0,0,1,0,0,1,376836.62,17.3497523,2,0,0,1,0,0,1,0,0,1,818141.13,37.6676395,2,0,0,1
IN,Clark,110232,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4163138.79,37.76706211,2,0,0,1
IL,Edgar,18576,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,702375.58,37.81091624,2,0,0,1
KY,Fleming,14348,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,543918.73,37.90902774,2,0,0,1
AL,Geneva,26790,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1025559.2,38.28141844,2,0,0,1
TX,Caldwell,38066,0,0,1,238951.3,6.277289445,2,0,0,1,0,0,1,0,0,1,0,0,1,1461295.68,38.38847475,2,0,0,1
IN,Clay,26890,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1749301.84,65.05399182,2,0,0,1
AR,Cross,17870,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,525270.72,29.39399664,2,0,0,1
IA,Page,15932,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1041098.27,65.34636392,2,0,0,1
NE,Dawson,24326,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1606464.58,66.03899449,2,0,0,1
MO,Butler,42794,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6521159.71,152.384907,3,0,0,1
MS,Webster,10253,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1571342.9,153.2568907,3,0,0,1
WI,Sauk,61976,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9784574.42,157.8768301,3,0,0,1
AL,Tuscaloosa,194656,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,31181036.26,160.1853334,3,0,0,1
NC,Bertie,21282,0,0,1,0,0,1,0,0,1,1788860.55,84.05509586,2,0,0,1,0,0,1,3467039.96,162.9094991,3,0,0,1
IA,Union,12534,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2046792.08,163.2991926,3,0,0,1
RI,Kent,166158,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,27524161.59,165.650535,3,0,0,1
IN,Pulaski,13402,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2222162.09,165.8082443,3,0,0,1
KY,Lewis,13870,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2360371.59,170.1781968,3,0,0,1
KY,Bath,11591,0,0,1,0,0,1,51136.54,4.41174532,2,0,0,1,0,0,1,0,0,1,1736127.32,149.7823587,3,0,0,1
MT,Valley,7369,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1255438.94,170.367613,3,0,0,1
IA,Cedar,18499,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3254393.24,175.9226574,3,0,0,1
AL,Franklin,31704,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5697122.13,179.6972663,3,0,0,1
AL,DeKalb,71109,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12919362.8,181.6839331,3,0,0,1
IL,Lawrence,16833,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3059166.11,181.7362389,3,0,0,1
AR,Randolph,17969,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3312715.92,184.3572775,3,0,0,1
IA,Wright,13229,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2447749.52,185.0290664,3,0,0,1
MO,Mississippi,14358,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2672546.02,186.1363714,3,0,0,1
AL,Lawrence,34339,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6461108.4,188.1565683,3,0,0,1
IA,Floyd,16303,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3089061.49,189.4781016,3,0,0,1
FL,Escambia,297619,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,51313479.22,172.4133178,3,0,0,1
AL,Marion,30776,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5920978.58,192.3894782,3,0,0,1
TN,Dyer,38335,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5737314.47,149.6625661,3,0,0,1
IA,Muscatine,42745,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6224114.42,145.6103502,3,0,0,1
IA,Cerro Gordo,44151,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5581119.49,126.4098093,2,0,0,1
IN,Lake,496005,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,63024653.13,127.064552,2,0,0,1
ND,LaMoure,4139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,530043.05,128.0606547,2,0,0,1
GA,Dade,16633,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2151895.41,129.3750622,2,0,0,1
MS,Choctaw,8547,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1110242.91,129.8985504,2,0,0,1
TN,Houston,8426,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1095341.85,129.9954723,2,0,0,1
AR,Faulkner,113237,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,15008180.91,132.5377828,2,0,0,1
MS,Yazoo,28065,0,0,1,0,0,1,4283434.87,152.6255076,2,0,0,1,0,0,1,0,0,1,3726630.5,132.7856939,2,0,0,1
IA,Adams,4029,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,541365.55,134.3672251,2,0,0,1
TN,Humphreys,18538,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2720233.42,146.7382361,3,0,0,1
MT,Big Horn,12865,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1741652.62,135.3791387,2,0,0,1
IA,Wapello,35625,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4916767.85,138.0145361,2,0,0,1
TN,Haywood,18787,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2606172.05,138.7220977,2,0,0,1
KY,Lawrence,15860,0,0,1,0,0,1,322758.87,20.35049622,2,0,0,1,0,0,1,0,0,1,2207905.45,139.2121974,2,0,0,1
MT,Golden Valley,884,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,124141.83,140.4319344,2,0,0,1
MS,Kemper,10456,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1479343.16,141.4827047,2,0,0,1
AL,Hale,15760,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2233973.49,141.7495869,2,0,0,1
MO,Madison,12226,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1743740.46,142.6255897,2,0,0,1
MS,Holmes,19198,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2775103.06,144.5516752,3,0,0,1
FL,Columbia,67531,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,9777977.6,144.7924301,3,0,0,1
IL,Carroll,15387,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2116373.77,137.5429759,2,0,0,1
TN,Trousdale,7870,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,987478.51,125.4737624,2,0,0,1
IN,White,24643,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4825349.71,195.8101574,3,0,0,1
KY,Carter,27720,0,0,1,0,0,1,388480.82,14.0144596,2,0,0,1,0,0,1,0,0,1,5522855.08,199.2371962,3,0,0,1
KY,Pike,65024,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,23096419.84,355.1983858,4,0,0,1
IA,Bremer,24276,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8623631.07,355.2327842,4,0,0,1
KY,Johnson,23356,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8606242.37,368.4810057,4,0,0,1
IA,Delaware,17764,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6728438.87,378.7682318,4,0,0,1
IN,Bartholomew,76794,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,30084637.18,391.7576527,4,0,0,1
MS,Winston,19198,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7540693.9,392.7853891,4,0,0,1
KY,Magoffin,13333,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5361023.36,402.0868042,4,0,0,1
MO,Jasper,117404,0,0,1,0,0,1,355542.37,3.028366751,2,0,0,1,0,0,1,0,0,1,47600389.45,405.4409513,4,0,0,1
KY,Morgan,13923,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5755472.19,413.3787395,4,0,0,1
WA,Lewis,75455,0,0,1,0,0,1,1561177.85,20.69018422,2,0,0,1,0,0,1,0,0,1,25990752.59,344.4536822,4,0,0,1
AR,Monroe,8149,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3434919.1,421.5141858,4,0,0,1
TN,Cheatham,39105,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,19297785.7,493.4864007,5,0,0,1
NY,Tioga,51125,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,25461388.93,498.0222774,5,0,0,1
KY,Breathitt,13878,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7359544.43,530.3029565,5,0,0,1
IL,Gallatin,5589,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3265412.46,584.2570156,6,0,0,1
AR,Prairie,8715,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5450943.6,625.4668503,6,0,0,1
IA,Linn,211226,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,137057462.3,648.8664383,6,0,0,1
ND,Emmons,3550,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2502949.41,705.0561718,6,0,0,1
IL,Henderson,7331,0,0,1,0,0,1,46041.81,6.280426954,2,0,0,1,0,0,1,0,0,1,5626257.36,767.4611049,7,0,0,1
IL,Alexander,8238,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6356809.24,771.6447244,7,0,0,1
WV,Mingo,26839,0,0,1,0,0,1,873535.41,32.54724133,2,0,0,1,0,0,1,0,0,1,11903381.64,443.5106241,5,0,0,1
IL,Pulaski,6161,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1214639.52,197.1497354,3,0,0,1
KY,Menifee,6306,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2137425.85,338.9511338,4,0,0,1
IN,Morgan,68894,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22211027.57,322.3942226,4,0,0,1
AR,Stone,12394,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2483377.15,200.3693037,3,0,0,1
KY,Rowan,23333,0,0,1,0,0,1,264491.12,11.33549565,2,0,0,1,0,0,1,0,0,1,4700909.45,201.470426,3,0,0,1
TN,Macon,22248,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4520904.58,203.2049883,3,0,0,1
IN,Vigo,107848,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22043222.41,204.3915734,3,0,0,1
IA,Benton,26076,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5369774.82,205.9278578,3,0,0,1
OR,Columbia,49351,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10446159.17,211.6706687,3,0,0,1
IL,Iroquois,29718,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6381936.12,214.7498526,3,0,0,1
